211712822,08 20 55.774,+16 05 13.92,1,19.089,,,,08205577+1605139,5071-301-3-0072-0513,STAR,gri,-54,4,-14,4,,,,,,,22.937,0.34,21.094,0.034,19.483,0.015,18.229,0.009,17.539,0.015,16.218,0.09,15.735,0.138,15.355,0.163,3245,5.176,-0.211,0.159,0.138,34.47,228.9,0.027
211714714,08 37 08.303,+16 06 49.02,1,19.042,,,,08370830+1606490,5080-301-3-0106-0473,STAR,gri,-16,3,-53,3,,,,,,,24.038,0.613,20.925,0.029,19.509,0.014,18.235,0.009,17.562,0.015,16.197,0.085,15.987,0.148,15.386,0.156,3275,5.122,0.145,0.178,0.153,27.22,262.4,0.024
211715907,08 40 00.796,+16 07 46.35,1,19.396,,,,08400079+1607463,5112-301-2-0135-0657,STAR,gri,-26,5,-7,5,,,,,,,24.21,0.817,21.369,0.042,19.806,0.018,18.55,0.011,17.792,0.019,16.74,0.143,15.935,0.144,,,,,,,,,,
211716501,08 25 28.332,+16 08 13.33,1,18.935,,,,08252833+1608133,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.406,0.106,16.08,0.187,15.433,0.191,3911,4.924,-0.3,0.347,0.39,7.597,697.7,0.032
211716636,08 55 38.611,+16 08 20.42,1,19.229,,,,08553861+1608204,5125-301-3-0039-0394,STAR,gri,,,,,,,,,,,24.509,0.909,21.262,0.044,19.824,0.021,18.357,0.01,17.574,0.017,16.441,0.108,15.548,0.107,15.272,0.116,3129,5.166,0.08,0.159,0.136,33.41,246.7,0.024
211716652,08 24 12.465,+16 08 21.20,1,18.423,,,,08241246+1608212,5061-301-3-0079-0518,STAR,gri,-55,3,-45,3,,,,,,,23.247,0.459,20.154,0.017,18.783,0.01,17.681,0.007,17.05,0.012,15.81,0.065,15.271,0.083,14.908,0.112,3374,5.105,0.031,0.192,0.173,24.26,248.9,0.025
211717850,08 42 33.106,+16 09 20.58,1,18.043,,,,08423310+1609205,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.504,0.185,15.892,0.201,15.323,0.168,3815,4.937,-0.262,0.309,0.363,8.834,765.7,0.033
211718120,08 30 12.765,+16 09 33.87,1,19.08,,,,,5071-301-1-0086-0105,STAR,gri,7,3,0,3,,,,,,,18.938,0.02,18.824,0.009,19.165,0.012,19.44,0.019,19.737,0.072,,,,,,,,,,,,,,
211718483,08 14 16.695,+16 09 52.06,1,19.116,,,,08141669+1609520,5037-301-2-0068-0568,STAR,gri,-3,3,-28,3,,,,,,,23.349,0.42,20.671,0.024,19.33,0.013,18.45,0.01,17.942,0.019,16.602,0.139,,,,,,,,,,,,
211718886,08 44 07.289,+16 10 11.18,1,18.256,,,,08440728+1610111,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.702,0.129,15.956,0.126,,,,,,,,,,
211720497,08 43 13.106,+16 11 32.14,1,18.258,,,,08431310+1611321,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.697,0.151,16.071,0.211,,,,,,,,,,
211721272,08 27 50.424,+16 12 09.99,1,18.379,,,,08275042+1612099,5061-301-2-0085-0380,STAR,gri,-52,3,-89,3,,,,,,,22.699,0.262,19.904,0.015,18.42,0.008,17.725,0.007,17.319,0.013,16.106,0.084,15.588,0.129,15.563,0.207,3670,5.165,-0.744,0.17,0.16,30.42,263.8,0.025
211722117,08 40 17.950,+16 12 53.26,1,19.707,,,,,5080-301-3-0111-0044,STAR,gri,-2,4,-4,4,,,,,,,19.096,0.021,19.411,0.011,19.806,0.017,20.069,0.028,20.317,0.112,,,,,,,,,,,,,,
211724567,08 27 41.504,+16 14 50.32,1,18.726,,,,08274150+1614503,5061-301-2-0085-0532,STAR,gri,-7,3,-41,3,,,,,,,23.023,0.338,20.13,0.017,18.715,0.009,18.124,0.009,17.767,0.017,16.681,0.144,,,,,,,,,,,,
211724613,08 27 58.310,+16 14 52.22,1,18.152,,,,,5061-301-2-0085-0450,EXTENDED,gri,-1,3,0,3,,,,,,,19.7,0.041,18.596,0.008,18.188,0.009,17.962,0.01,17.761,0.028,,,,,,,,,,,,,,
211725539,08 25 23.942,+16 15 39.60,1,19.024,,,,,5061-301-3-0081-0416,STAR,gri,10,3,-50,3,,,,,,,19.501,0.026,19.081,0.009,19.005,0.011,19.004,0.013,19.175,0.049,,,,,,,,,,,,,,
211725787,08 33 11.686,+16 15 51.41,1,18.731,,,,08331168+1615514,5112-301-4-0125-0360,STAR,gri,-34,5,-9,5,,,,,,,23.035,0.395,21.022,0.032,19.52,0.015,17.749,0.008,16.761,0.011,15.219,0.053,14.604,0.057,14.239,0.065,3455,5.092,-0.097,0.204,0.186,21.45,202.2,0.026
211725914,08 39 52.809,+16 15 58.64,1,18.932,,,,08395280+1615586,5080-301-3-0110-0398,STAR,gri,,,,,,,,,,,22.332,0.193,20.653,0.024,19.049,0.011,18.194,0.009,17.764,0.016,16.497,0.127,15.95,0.147,15.53,0.192,3509,5.167,-0.46,0.168,0.152,32,336.8,0.033
211726170,08 37 31.092,+16 16 11.16,1,18.595,,,,08373109+1616111,5112-301-3-0131-0380,STAR,gri,-34,5,-6,5,,,,,,,23.806,0.61,20.855,0.028,19.347,0.014,17.627,0.007,16.731,0.011,15.219,0.049,14.562,0.047,14.305,0.063,3469,5.097,-0.133,0.198,0.184,22.29,200.9,0.026
211727310,08 25 44.551,+16 17 11.07,1,18.237,,,,08254455+1617110,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.032,0.078,15.724,0.121,15.188,0.142,3961,4.881,-0.312,0.36,0.417,5.938,652.2,0.032
211727660,08 12 16.558,+16 17 30.30,1,18.011,,,,,5037-301-3-0065-0478,EXTENDED,gri,-4,3,3,3,,,,,,,19.22,0.05,18.222,0.011,17.94,0.013,17.67,0.015,17.637,0.063,,,,,,,,,,,,,,
211727819,08 37 32.825,+16 17 38.04,1,18.144,,,,08373282+1617380,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.595,0.119,15.56,0.1,15.11,0.112,3869,4.902,-0.214,0.349,0.386,7.783,808,0.033
211727853,08 25 33.449,+16 17 39.50,1,19.355,,,,08253344+1617395,5061-301-3-0082-0419,STAR,gri,7,4,-109,4,,,,,,,23.242,0.359,20.919,0.027,19.417,0.013,18.685,0.011,18.212,0.023,16.813,0.145,,,,,,,,,,,,
211729188,08 40 18.323,+16 18 49.69,1,19.393,,,,,5080-301-3-0111-0259,STAR,gri,-21,3,-4,3,,,,,,,19.496,0.027,19.201,0.01,19.457,0.014,19.68,0.021,20.013,0.088,,,,,,,,,,,,,,
211729450,08 16 00.600,+16 19 03.01,1,18.175,,,,,5037-301-2-0071-0081,EXTENDED,gri,,,,,,,,,,,20.061,0.094,18.664,0.018,18.232,0.02,17.966,0.036,17.798,0.076,,,,,,,,,,,,,,
211729754,08 17 10.202,+16 19 17.46,1,18.076,,,,08171020+1619174,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.871,0.096,15.32,0.133,15.027,0.142,4036,4.859,-0.267,0.388,0.442,5.435,654.5,0.032
211729760,08 17 35.336,+16 19 17.89,1,18.211,,,,08173533+1619178,,STAR,JHK,8,3,4,8,,,,,,,,,,,,,,,,,15.878,0.085,15.049,0.104,14.994,0.12,4192,4.778,-0.202,0.501,0.551,4.221,873.1,0.034
211730135,08 53 52.548,+16 19 37.71,1,18.116,,,,,5137-301-4-0137-0211,EXTENDED,gri,2,3,-12,3,,,,,,,19.53,0.061,18.528,0.011,18.189,0.012,17.939,0.014,17.769,0.083,,,,,,,,,,,,,,
211732268,08 41 15.162,+16 21 28.57,1,18.013,,,,08411516+1621285,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.477,0.109,16.044,0.209,,,,,,,,,,
211732817,08 28 25.404,+16 21 57.46,1,18.08,,,,08282540+1621574,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.44,0.111,15.814,0.134,15.775,0.203,4053,4.833,-0.295,0.401,0.472,5.986,917.6,0.032
211732941,08 37 02.829,+16 22 04.41,1,18.687,,,,08370282+1622044,5080-301-4-0106-0347,STAR,gri,-1,3,-60,3,,,,,,,22.285,0.185,20.109,0.016,18.669,0.009,18.077,0.008,17.721,0.017,16.613,0.128,16.156,0.189,15.607,0.189,3800,5.127,-0.758,0.192,0.186,24.56,416.1,0.032
211734177,08 56 08.333,+16 23 06.13,1,19.284,,,,08560833+1623061,5137-301-4-0140-0158,STAR,gri,19,6,-35,6,,,,,,,25.373,0.674,20.928,0.029,19.443,0.014,18.58,0.01,18.069,0.022,16.653,0.129,16.172,0.167,,,,,,,,,,
211734328,08 20 12.504,+16 23 14.64,1,18.157,,,,08201250+1623146,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.884,0.101,15.105,0.127,14.916,0.126,4091,4.819,-0.202,0.426,0.471,5.542,757.1,0.032
211734359,08 17 15.463,+16 23 16.18,1,18.132,,,,08171546+1623161,5037-301-2-0073-0280,STAR,gri,13,3,-123,3,,,,,,,22.763,0.264,19.766,0.014,18.275,0.008,17.432,0.006,16.904,0.01,15.639,0.054,15.124,0.075,14.974,0.111,3540,5.121,-0.324,0.19,0.176,25.3,157.7,0.017
211734464,08 55 15.786,+16 23 21.31,1,19.224,,,,,5137-301-4-0139-0379,STAR,gri,-6,3,-4,3,,,,,,,19.29,0.026,19.012,0.009,19.294,0.013,19.554,0.019,19.861,0.088,,,,,,,,,,,,,,
211734678,08 27 28.229,+16 23 31.89,1,18.23,,,,08272822+1623318,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.672,0.165,15.949,0.217,,,,,,,,,,
211736176,08 36 51.137,+16 24 44.88,1,18.239,,,,08365113+1624448,5080-301-4-0106-0461,STAR,gri,24,4,10,4,,,,,,,22.946,0.304,20.663,0.024,18.995,0.011,17.2,0.006,16.249,0.008,14.743,0.036,14.076,0.032,13.78,0.037,3698,4.97,-0.06,0.291,0.317,10.26,266.3,0.027
211736613,08 18 33.099,+16 25 07.21,1,18.822,,,,08183309+1625072,5061-301-5-0072-0117,STAR,gri,-1,3,-12,3,,,,,,,24.635,0.635,20.568,0.022,18.983,0.011,18.073,0.009,17.588,0.015,16.212,0.09,15.714,0.122,15.632,0.189,3475,5.151,-0.34,0.172,0.155,30.11,270.6,0.029
211737727,08 21 35.436,+16 26 04.52,1,18.452,,,,,5061-301-4-0076-0521,EXTENDED,gri,10,3,0,3,,,,,,,19.645,0.055,18.649,0.011,18.387,0.015,18.205,0.019,18.07,0.057,,,,,,,,,,,,,,
211737793,08 37 42.101,+16 26 07.85,1,18.284,,,,08374210+1626078,5080-301-4-0107-0348,STAR,gri,-33,4,-8,4,,,,,,,23.061,0.358,20.425,0.02,19.029,0.011,17.366,0.006,16.467,0.009,14.905,0.038,14.267,0.041,14.022,0.054,3696,4.987,-0.083,0.29,0.309,11.85,277.7,0.027
211738943,08 51 37.451,+16 27 05.60,1,18.054,,,,08513745+1627055,5137-301-5-0134-0272,STAR,gri,13,4,-69,4,,,,,,,21.085,0.075,19.007,0.009,18.041,0.007,17.646,0.007,17.453,0.013,16.257,0.085,15.913,0.15,15.842,0.202,4352,5.001,-2.354,0.299,0.338,12,671.5,0.037
211741208,08 21 36.837,+16 29 02.18,1,18.055,,,,,5061-301-4-0077-0260,EXTENDED,gri,1,3,1,3,,,,,,,19.397,0.05,18.274,0.01,17.982,0.014,17.802,0.019,17.69,0.073,,,,,,,,,,,,,,
211741222,08 32 19.935,+16 29 02.88,1,18.272,,,,08321993+1629028,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.717,0.209,15.643,0.177,,,,,,,,,,
211741733,08 51 46.002,+16 29 30.09,1,18.134,,,,08514600+1629300,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.586,0.124,,,,,,,,,,,,
211742254,08 54 39.546,+16 29 56.53,1,18.554,,,,08543954+1629565,5794-301-4-0124-0372,STAR,gri,-9,3,-63,3,,,,,,,22.203,0.241,19.688,0.013,18.533,0.009,18.068,0.009,17.816,0.02,16.548,0.149,15.755,0.154,,,,,,,,,,
211743179,08 53 58.507,+16 30 44.63,1,18.927,,,,08535850+1630446,5794-301-4-0123-0282,STAR,gri,39,4,-49,4,,,,,,,22.456,0.308,20.721,0.026,19.336,0.015,18.158,0.009,17.541,0.016,16.264,0.096,15.757,0.126,15.523,0.169,3334,5.118,0.065,0.183,0.162,25.47,285.3,0.025
211743745,08 24 09.290,+16 31 12.23,1,18.474,,,,08240929+1631122,5071-301-3-0078-0283,STAR,gri,-24,3,-38,3,,,,,,,22.908,0.335,20.138,0.018,18.723,0.009,17.761,0.007,17.14,0.012,15.966,0.069,15.301,0.09,14.915,0.115,3510,5.026,0.044,0.246,0.236,15.58,357.3,0.029
211744827,08 31 07.978,+16 32 06.26,1,19.044,,,,08310797+1632062,5061-301-2-0091-0403,STAR,gri,19,4,-55,4,,,,,,,24.833,0.695,20.803,0.027,19.207,0.012,18.29,0.009,17.779,0.017,16.572,0.159,15.772,0.157,15.458,0.202,3470,5.173,-0.428,0.164,0.149,32.68,306.4,0.032
211745676,08 27 17.140,+16 32 50.49,1,18.032,,,,,5061-301-3-0085-0115,STAR,gri,-8,3,-18,3,,,,,,,17.993,0.012,17.806,0.006,18.107,0.007,18.403,0.01,18.711,0.033,,,,,,,,,,,,,,
211745699,08 41 12.660,+16 32 51.78,1,18.884,,,,08411266+1632517,5112-301-3-0138-0299,STAR,gri,-13,4,-42,4,,,,,,,22.506,0.232,20.453,0.021,18.988,0.011,18.212,0.009,17.795,0.019,16.457,0.111,,,15.441,0.155,,,,,,,,
211746217,08 15 16.760,+16 33 17.28,1,18.344,,,,08151676+1633172,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.783,0.172,,,,,,,,,,,,
211746397,08 24 19.349,+16 33 27.76,1,18.386,,,,08241934+1633277,5071-301-3-0078-0355,STAR,gri,6,3,-42,3,,,,,,,22.02,0.168,19.56,0.013,18.377,0.008,17.883,0.008,17.582,0.016,16.511,0.12,16.163,0.187,15.322,0.171,4130,5.019,-0.977,0.278,0.301,13.55,644.1,0.032
211746489,08 15 23.843,+16 33 32.60,1,18.365,,,,,5061-301-6-0068-0335,EXTENDED,gri,4,3,4,3,,,,,,,19.782,0.08,18.757,0.011,18.448,0.012,18.197,0.016,18.087,0.049,,,,,,,,,,,,,,
211747119,08 25 25.135,+16 34 05.17,1,18.84,,,,08252513+1634051,5071-301-3-0080-0430,STAR,gri,18,4,-28,4,,,,,,,22.709,0.304,20.668,0.025,19.351,0.014,18.056,0.008,17.394,0.014,16.126,0.085,15.452,0.115,15.257,0.167,3274,5.122,0.144,0.178,0.155,27.1,253,0.02
211748153,08 54 06.105,+16 34 57.52,1,18.481,,,,,5794-301-4-0123-0225,EXTENDED,gri,9,3,4,3,,,,,,,19.601,0.07,18.673,0.013,18.417,0.018,18.261,0.028,18.203,0.073,,,,,,,,,,,,,,
211748363,08 13 09.815,+16 35 07.82,1,18.782,,,,08130981+1635078,5045-301-3-0079-0532,STAR,gri,9,3,-2,3,,,,,,,23.265,0.61,20.517,0.025,19.032,0.012,18.038,0.008,17.525,0.017,16.184,0.094,15.41,0.133,,,,,,,,,,
211750588,08 44 39.810,+16 36 59.68,1,18.4,,,,08443980+1636596,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.959,0.107,15.229,0.127,15.035,0.126,4090,4.831,-0.261,0.425,0.476,5.932,791,0.033
211751087,08 54 36.204,+16 37 23.82,1,20.043,,,,,5794-301-4-0124-0859,EXTENDED,gri,,,,,,,,,,,27.357,0.522,21.89,0.189,19.674,0.047,19.251,0.045,19.037,0.148,,,,,,,,,,,,,,
211751995,08 36 16.055,+16 38 09.53,1,18.887,,,,08361605+1638095,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.308,0.134,15.501,0.125,15.224,0.163,3985,4.878,-0.245,0.394,0.442,6.795,802.9,0.032
211752635,08 50 34.440,+16 38 41.85,1,18.411,,,,08503444+1638418,5112-301-1-0152-0302,STAR,gri,-52,9,-104,9,,,,,,,22.507,0.232,19.816,0.015,18.365,0.008,17.809,0.008,17.488,0.015,16.394,0.107,15.77,0.118,15.632,0.176,3806,5.194,-1.213,0.164,0.155,34.93,314.3,0.045
211752996,08 36 23.856,+16 38 59.57,1,18.672,,,,,5112-301-4-0131-0015,STAR,gri,-28,3,-24,3,,,,,,,18.667,0.018,18.471,0.007,18.739,0.01,18.959,0.014,19.132,0.058,,,,,,,,,,,,,,
211754321,08 37 11.117,+16 40 07.40,1,18.988,,,,,5112-301-4-0132-0058,STAR,gri,-16,3,3,3,,,,,,,18.864,0.02,18.722,0.008,19.077,0.012,19.344,0.018,19.594,0.087,,,,,,,,,,,,,,
211755283,08 28 26.607,+16 40 53.83,1,18.381,,,,08282660+1640538,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.139,0.13,15.681,0.182,15.284,0.156,3993,4.876,-0.3,0.367,0.442,5.973,806.6,0.032
211755392,08 55 23.868,+16 40 58.99,1,18.757,,,,,5794-301-4-0126-0014,STAR,gri,-31,3,-15,3,,,,,,,18.761,0.021,18.546,0.008,18.828,0.011,19.079,0.015,19.267,0.057,,,,,,,,,,,,,,
211755839,08 37 11.026,+16 41 22.20,1,18.357,,,,,5112-301-4-0132-0492,EXTENDED,gri,1,3,7,3,,,,,,,19.838,0.084,18.77,0.014,18.436,0.018,18.18,0.029,18.229,0.091,,,,,,,,,,,,,,
211755871,08 24 42.526,+16 41 23.85,1,18.546,,,,08244252+1641238,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.472,0.141,15.712,0.159,15.593,0.217,4056,4.865,-0.295,0.384,0.448,5.973,933.5,0.033
211757232,08 27 08.417,+16 42 35.41,1,18.157,,,,08270841+1642354,5071-301-3-0083-0254,EXTENDED,gri,-2,3,-4,3,,,,,,,19.252,0.029,18.336,0.007,18.098,0.008,17.757,0.008,17.708,0.024,17.089,0.206,,,,,,,,,,,,
211757409,08 12 10.960,+16 42 43.98,1,18.835,,,,08121096+1642439,5037-301-4-0067-0630,STAR,gri,,,,,,,,,,,23.735,0.499,20.596,0.022,19.161,0.012,18.081,0.008,17.5,0.016,16.152,0.097,15.679,0.16,15.257,0.184,3405,5.076,0.08,0.209,0.194,20.5,323.9,0.027
211759977,08 43 46.806,+16 44 52.89,1,18.681,,,,08434680+1644528,5080-301-3-0117-0299,STAR,gri,,,,,,,,,,,24.105,0.766,20.633,0.025,19.18,0.012,17.844,0.007,17.183,0.013,15.95,0.07,15.39,0.097,15.256,0.139,3213,5.145,0.088,0.168,0.145,30.11,213.4,0.021
211760451,08 48 45.414,+16 45 15.89,1,18.486,,,,08484541+1645158,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.096,0.093,15.591,0.14,15.192,0.122,3883,4.912,-0.245,0.357,0.382,8.302,654.4,0.032
211760513,08 44 50.890,+16 45 19.40,1,18.659,,,,08445089+1645194,5080-301-3-0119-0032,STAR,gri,-41,4,-30,4,,,,,,,24.213,0.884,20.927,0.03,19.355,0.013,17.687,0.007,16.763,0.01,15.225,0.064,14.562,0.059,14.361,0.066,3010,5.2,0.048,0.146,0.123,39.54,120.9,0.016
211760951,08 39 40.542,+16 45 40.82,1,18.867,,,,08394054+1645408,5080-301-4-0111-0070,STAR,gri,,,,,,,,,,,23.428,0.478,20.517,0.021,19.08,0.011,18.16,0.008,17.668,0.016,16.398,0.124,16.042,0.157,,,,,,,,,,
211762603,08 17 21.544,+16 47 09.96,1,18.213,,,,,5061-301-6-0071-0222,STAR,gri,4,3,18,3,,,,,,,17.786,0.011,17.903,0.006,18.316,0.008,18.613,0.011,18.981,0.047,,,,,,,,,,,,,,
211763840,08 26 34.880,+16 48 09.99,1,18.295,,,,08263487+1648099,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.738,0.142,,,,,,,,,,,,
211764376,08 15 39.596,+16 48 37.52,1,18.599,,,,,5037-301-3-0072-0292,EXTENDED,gri,6,3,1,3,,,,,,,19.986,0.053,18.792,0.01,18.534,0.011,18.224,0.013,18.189,0.042,,,,,,,,,,,,,,
211767274,08 52 10.908,+16 51 05.51,1,18.095,,,,08521090+1651055,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.551,0.121,15.543,0.118,15.529,0.164,4081,4.823,-0.27,0.446,0.501,5.416,1053,0.034
211768036,08 21 01.034,+16 51 41.98,1,18.199,,,,08210103+1651419,5037-301-2-0080-0286,STAR,gri,14,5,-88,5,,,,,,,22.484,0.204,19.7,0.013,18.215,0.008,17.555,0.007,17.145,0.012,15.974,0.08,15.43,0.097,15.358,0.157,3701,5.166,-0.764,0.175,0.164,30.4,264.4,0.025
211768391,08 17 37.332,+16 51 59.44,1,18.509,,,,,5061-301-6-0072-0099,STAR,gri,-19,3,-3,3,,,,,,,18.989,0.021,18.495,0.007,18.513,0.008,18.63,0.011,18.7,0.037,,,,,,,,,,,,,,
211768409,08 29 55.181,+16 52 00.37,1,18.176,,,,,5061-301-3-0090-0277,EXTENDED,gri,-4,3,7,3,,,,,,,19.296,0.031,18.396,0.008,18.103,0.008,17.789,0.009,17.726,0.03,,,,,,,,,,,,,,
211769096,08 49 00.511,+16 52 35.74,1,18.577,,,,08490051+1652357,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.398,0.107,15.688,0.143,15.562,0.183,4032,4.862,-0.295,0.395,0.437,6.183,831.5,0.032
211770328,08 43 21.775,+16 53 41.63,1,18.776,,,,08432177+1653416,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.206,0.139,15.339,0.151,15.125,0.15,4010,4.854,-0.245,0.398,0.462,5.938,856.3,0.033
211770736,08 16 03.542,+16 54 03.70,1,18.351,,,,08160354+1654037,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.79,0.168,16.068,0.199,,,,,,,,,,
211771334,08 30 27.065,+16 54 35.76,1,18.737,,,,,5061-301-3-0091-0018,STAR,gri,-4,3,-16,3,,,,,,,18.407,0.015,18.464,0.007,18.828,0.01,19.11,0.014,19.343,0.056,,,,,,,,,,,,,,
211771406,08 45 34.293,+16 54 39.65,1,18.351,,,,08453429+1654396,5080-301-3-0120-0337,STAR,gri,-39,4,-10,4,,,,,,,23.058,0.382,20.523,0.022,19.064,0.011,17.42,0.006,16.496,0.009,14.928,0.042,14.312,0.057,14.163,0.054,3580,5.047,-0.137,0.231,0.222,17.13,211.9,0.026
211771782,08 13 06.542,+16 54 57.26,1,18.835,,,,,5037-301-4-0069-0009,STAR,gri,-14,3,-4,3,,,,,,,18.926,0.02,18.603,0.007,18.912,0.01,19.165,0.015,19.332,0.061,,,,,,,,,,,,,,
211772552,08 36 42.169,+16 55 38.00,1,18.608,,,,08364216+1655379,5071-301-1-0097-0405,STAR,gri,11,3,-101,3,,,,,,,23.223,0.462,20.196,0.019,18.691,0.009,17.927,0.008,17.473,0.014,16.136,0.1,15.65,0.112,15.583,0.201,3648,5.191,-0.844,0.161,0.148,35.16,260.5,0.026
211773016,08 55 53.732,+16 56 02.08,1,18.722,,,,08555373+1656020,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.503,0.119,15.779,0.115,15.655,0.169,4015,4.848,-0.295,0.398,0.446,6.169,939,0.032
211774736,08 12 11.768,+16 57 26.16,1,18.076,,,,08121176+1657261,,STAR,JHK,4,1,8,1,,,,,,,,,,,,,,,,,15.537,0.076,14.661,0.089,14.467,0.103,4180,4.765,-0.122,0.508,0.572,4.197,775,0.033
211774900,08 17 23.420,+16 57 34.28,1,18.341,,,,08172342+1657342,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.781,0.149,,,,,,,,,,,,
211774954,08 42 26.519,+16 57 37.05,1,18.661,,,,08422651+1657370,5080-301-4-0116-0145,STAR,gri,28,3,-57,3,,,,,,,23.55,0.546,20.022,0.017,18.674,0.009,18.078,0.008,17.78,0.02,16.471,0.118,15.859,0.159,15.621,0.176,3879,5.046,-0.619,0.238,0.241,17.11,501.1,0.037
211775091,08 21 01.491,+16 57 44.31,1,19.211,,,,,5037-301-2-0080-0146,STAR,gri,16,3,-21,3,,,,,,,19.26,0.023,18.985,0.009,19.286,0.013,19.539,0.019,19.885,0.084,,,,,,,,,,,,,,
211775094,08 51 26.989,+16 57 44.56,1,18.605,,,,08512698+1657445,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.076,0.094,15.378,0.105,15.103,0.123,4002,4.883,-0.245,0.392,0.427,6.169,702.5,0.033
211776458,08 12 33.284,+16 58 54.11,1,18.123,,,,,5045-301-4-0079-0841,EXTENDED,gri,-6,3,-5,3,,,,,,,20.392,0.156,18.602,0.013,18.185,0.015,17.918,0.017,17.892,0.074,,,,,,,,,,,,,,
211777425,08 37 13.805,+16 59 43.77,1,18.484,,,,,5071-301-1-0098-0191,STAR,gri,-2,4,2,4,,,,,,,18.848,0.019,18.477,0.007,18.486,0.008,18.599,0.011,18.45,0.027,,,,,,,,,,,,,,
211777894,08 49 57.330,+17 00 09.35,1,18.984,,,,08495732+1700093,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.414,0.124,15.626,0.123,15.333,0.14,3958,4.878,-0.245,0.384,0.419,6.977,827.3,0.032
211777985,08 18 38.846,+17 00 13.72,1,18.07,,,536-046967,08183881+1700144,5061-301-6-0074-0068,STAR,JHK,14.1,7.2,-48.6,6,,,,,,,,,,,,,,,,,16.212,0.09,15.696,0.15,15.472,0.165,3448,5.107,-0.251,0.193,0.175,23.17,317.4,0.028
211778044,08 45 04.509,+17 00 17.08,1,18.13,,,,08450450+1700170,5112-301-3-0144-0265,STAR,gri,-31,3,-3,3,,,,,,,23.517,0.496,20.532,0.023,18.896,0.01,17.1,0.006,16.113,0.008,14.494,0.037,13.96,0.037,13.585,0.043,3127,5.185,-0.019,0.156,0.135,35.67,97.56,0.013
211779753,08 52 52.167,+17 01 45.92,1,18.974,,,,,5080-301-2-0131-0189,STAR,gri,-1,3,-3,3,,,,,,,19.146,0.022,18.862,0.009,19.011,0.011,19.053,0.014,19.005,0.04,,,,,,,,,,,,,,
211780702,08 55 12.502,+17 02 33.96,1,18.035,,,,,5112-301-1-0160-0233,EXTENDED,gri,-17,3,9,3,,,,,,,19.696,0.058,18.547,0.012,18.13,0.011,17.816,0.014,17.579,0.043,,,,,,,,,,,,,,
211781072,08 51 17.252,+17 02 51.14,1,18.059,,,,,5112-301-2-0154-0188,EXTENDED,gri,5,3,-6,3,,,,,,,19.639,0.045,18.551,0.009,18.139,0.009,17.848,0.011,17.649,0.035,,,,,,,,,,,,,,
211782027,08 13 59.333,+17 03 39.67,1,19.483,,,,,5037-301-4-0070-0504,STAR,gri,-21,3,-30,3,,,,,,,20.056,0.039,19.536,0.012,19.466,0.014,19.483,0.018,19.57,0.07,,,,,,,,,,,,,,
211782370,08 50 12.675,+17 03 57.40,1,18.174,,,,08501267+1703574,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.622,0.122,16.058,0.154,15.578,0.158,3829,4.956,-0.262,0.317,0.342,9.554,726.2,0.032
211782588,08 17 17.542,+17 04 11.27,1,18.05,,,,08171754+1704112,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.972,0.078,15.197,0.1,15.091,0.126,4138,4.82,-0.242,0.445,0.507,4.974,801.8,0.033
211783078,08 49 59.474,+17 04 35.12,1,19.14,,,,08495947+1704351,5112-301-2-0152-0383,STAR,gri,,,,,,,,,,,23.195,0.426,21.145,0.035,19.666,0.016,18.28,0.01,17.527,0.016,16.213,0.077,15.558,0.087,15.212,0.108,3176,5.154,0.08,0.164,0.141,31.58,235.5,0.024
211783365,08 50 53.871,+17 04 48.57,1,18.966,,,,,5112-301-2-0153-0297,STAR,gri,1,6,-2,6,,,,,,,20.303,0.047,19.155,0.01,18.903,0.011,18.784,0.013,18.74,0.038,,,,,,,,,,,,,,
