epic, cmapaign, cdpp_6 [ppm], duration [days]
201498816, 1, 513.18805, 80.072228,
201498817, 1, 311.73035, 80.072315,
201498844, 1, 344.73233, 80.072283,
201498877, 1, 966.23932, 80.072222,
201498897, 1, 114.09190, 80.072226,
201499198, 1, 100.03396, 80.072318,
201499279, 1, 967.99768, 80.072363,
201499429, 1, 136.12350, 80.072310,
201499629, 1, 667.46655, 80.072224,
201499653, 1, 612.47839, 80.072231,
201499718, 1, 568.20544, 80.072224,
201500059, 1, 78.832100, 79.970132,
201500245, 1, 1156.5372, 80.072380,
201500483, 1, 906.68420, 80.072227,
201500580, 1, 292.00183, 80.072221,
201500759, 1, 576.51447, 80.072220,
201500851, 1, 521.70081, 80.072225,
201501207, 1, 405.99973, 80.072299,
201501248, 1, 693.77606, 80.072222,
201501305, 1, 317.79904, 80.072370,
201501505, 1, 412.71750, 80.072389,
201501649, 1, 564.45605, 80.072276,
201501901, 1, 133.70436, 80.072265,
201502161, 1, 197.35602, 80.072300,
201502317, 1, 2536.3535, 80.072276,
201502437, 1, 163.78822, 80.072342,
201502494, 1, 132.99025, 80.072223,
201502837, 1, 434.81055, 80.072370,
201502926, 1, 568.19257, 80.051790,
201503195, 1, 144.04808, 80.072351,
201503438, 1, 1636.5601, 80.072285,
201503569, 1, 1587.2535, 80.072336,
201503621, 1, 612.01404, 80.072226,
201504027, 1, 617.85822, 80.072219,
201504225, 1, 123.57545, 80.072229,
201504291, 1, 448.96664, 80.072275,
201504447, 1, 185.75920, 80.072316,
201504765, 1, 995.76715, 80.072370,
201505022, 1, 569.21405, 80.072228,
201505124, 1, 299.38943, 80.072340,
201505180, 1, 124.68463, 80.072317,
201505442, 1, 95.266083, 80.072352,
201505500, 1, 1490.8055, 80.072313,
201505644, 1, 154.35240, 80.072283,
201505646, 1, 310.47610, 80.072278,
201505669, 1, 247.25058, 80.051866,
201505705, 1, 442.43027, 80.072371,
201505826, 1, 1435.0856, 80.072267,
201506127, 1, 158.20056, 80.072352,
201506328, 1, 281.14456, 80.072314,
201506367, 1, 182.26279, 80.051786,
201506453, 1, 999.38428, 80.072306,
201506510, 1, 271.96609, 80.072281,
201506519, 1, 373.49152, 80.072223,
201506777, 1, 74.588081, 80.072308,
201506796, 1, 808.05945, 80.072302,
201506935, 1, 228.73698, 80.072380,
201507148, 1, 398.38550, 80.072344,
201507236, 1, 1452.9930, 80.072260,
201507783, 1, 89.436836, 80.072354,
201507828, 1, 234.37918, 80.072355,
201507958, 1, 878.38214, 80.072286,
201508189, 1, 728.64288, 80.072223,
201508206, 1, 419.96350, 80.072311,
201508703, 1, 216.24333, 80.072293,
201508827, 1, 836.14331, 80.072297,
201509192, 1, 601.67548, 80.072342,
201509233, 1, 553.58575, 80.072257,
201509240, 1, 187.48790, 80.072362,
201509328, 1, 60.330753, 80.072220,
201509361, 1, 806.81213, 80.072217,
201509988, 1, 137.35872, 80.072363,
201510125, 1, 564.04346, 80.072294,
201510487, 1, 1722.7622, 80.072308,
201510514, 1, 477.78329, 80.072255,
201510534, 1, 870.50000, 80.072354,
201510626, 1, 854.11230, 80.072221,
201510641, 1, 817.89941, 80.072275,
201510689, 1, 775.34912, 80.072257,
201510765, 1, 557.17926, 80.072222,
201510844, 1, 105.91756, 80.072362,
201511046, 1, 359.58676, 80.072355,
201511060, 1, 945.54120, 80.072276,
201511216, 1, 1753.3595, 80.072283,
201511217, 1, 415.21243, 80.072302,
201511273, 1, 61.974392, 80.072258,
201511297, 1, 427.87277, 80.072263,
201511502, 1, 316.13925, 80.072275,
201511626, 1, 130.80829, 80.072308,
201511699, 1, 553.40320, 80.072305,
201511795, 1, 240.07428, 80.072264,
201512183, 1, 315.04767, 80.072362,
201512241, 1, 130.82738, 80.072350,
201512279, 1, 360.53973, 80.072340,
201512348, 1, 635.02240, 80.072220,
201512465, 1, 1247.3840, 80.072290,
201512508, 1, 135.79756, 80.072378,
201512542, 1, 568.95630, 80.072264,
201512655, 1, 509.77921, 80.072379,
201512752, 1, 621.60126, 80.072217,
201512827, 1, 78.559288, 80.072387,
201513237, 1, 1694.9414, 80.072275,
201513407, 1, 1260.4006, 80.072217,
201514264, 1, 568.52625, 80.072373,
201514766, 1, 450.14258, 80.072310,
201514809, 1, 489.04907, 80.072289,
201515057, 1, 1421.6460, 80.072216,
201515160, 1, 111.03925, 80.072375,
201515416, 1, 246.00735, 80.072360,
201515581, 1, 2122.6594, 80.072247,
201515810, 1, 211.19563, 80.051911,
201515852, 1, 133.16800, 80.072274,
201516339, 1, 173.21309, 80.072312,
201516347, 1, 936.21350, 80.072216,
201516615, 1, 814.28741, 80.072307,
201517034, 1, 72.756950, 80.072294,
201517066, 1, 438.76813, 80.072282,
201517183, 1, 427.07404, 80.072312,
201517343, 1, 1115.9418, 80.072310,
201517594, 1, 61.687241, 80.072300,
201517597, 1, 331.84000, 80.072261,
201517634, 1, 781.89783, 80.072303,
201517808, 1, 2447.7825, 80.072219,
201517858, 1, 156.34398, 80.072289,
201518097, 1, 447.18265, 80.072347,
201518291, 1, 438.45639, 80.072252,
201518337, 1, 352.36069, 80.072256,
201518475, 1, 1222.9734, 80.072244,
201518531, 1, 456.13824, 80.072332,
201518558, 1, 185.59248, 80.072302,
201518699, 1, 356.93796, 80.072356,
201518909, 1, 142.55426, 80.072311,
201519061, 1, 419.64661, 80.072290,
201519121, 1, 180.82896, 80.072317,
201519155, 1, 552.78369, 80.072318,
201519285, 1, 246.57939, 80.072307,
201519622, 1, 176.49777, 80.072318,
201519671, 1, 1362.9408, 80.072294,
201519784, 1, 665.67090, 80.072286,
201519920, 1, 179.12425, 80.072353,
201519928, 1, 275.02863, 80.072305,
201520205, 1, 385.30722, 80.051923,
201520454, 1, 2248.6001, 80.072216,
201520609, 1, 238.27072, 80.072376,
201520639, 1, 925.32446, 80.072305,
201520995, 1, 1717.5201, 80.072308,
201521141, 1, 95.070320, 80.072313,
201521188, 1, 1131.4999, 80.072354,
201521190, 1, 388.03522, 80.072286,
201521225, 1, 245.20839, 80.072288,
201521231, 1, 1374.8134, 80.072242,
201521460, 1, 1159.8953, 80.072291,
201521543, 1, 356.77689, 80.072351,
201522283, 1, 80.212273, 80.072349,
201522784, 1, 510.04749, 80.072257,
201522988, 1, 556.87714, 80.072278,
201523223, 1, 505.47827, 80.072371,
201523254, 1, 441.88666, 80.072302,
201523468, 1, 359.38120, 80.072238,
201523519, 1, 1652.7245, 80.072282,
201523690, 1, 409.05585, 80.072290,
201523700, 1, 593.90527, 80.072297,
201523931, 1, 3465.8821, 80.072289,
201523998, 1, 415.25876, 80.072384,
201524012, 1, 223.13304, 80.072350,
201524106, 1, 91.836990, 80.072239,
201524226, 1, 2222.1147, 80.072384,
201524311, 1, 491.51300, 80.072310,
201524509, 1, 537.07574, 80.072384,
201524519, 1, 470.99072, 80.072250,
201524536, 1, 2166.3823, 80.072296,
201524762, 1, 108.79232, 80.072381,
201524782, 1, 624.72223, 80.072299,
201524979, 1, 540.31201, 80.072250,
201525319, 1, 821.98199, 80.072273,
201525490, 1, 667.47870, 80.072279,
201525503, 1, 172.50975, 80.072297,
201525613, 1, 580.70538, 80.072277,
201525706, 1, 3672.3008, 80.072354,
201526457, 1, 465.68686, 80.072307,
201526688, 1, 325.58237, 80.072352,
201526729, 1, 2845.1602, 80.051820,
201526868, 1, 352.60211, 80.072385,
201527188, 1, 106.10977, 80.072387,
201527211, 1, 86.637939, 80.072281,
201527506, 1, 2316.9778, 80.072275,
201527806, 1, 199.98027, 80.072255,
201527817, 1, 226.62427, 80.072387,
201527837, 1, 40.008808, 80.072253,
201527845, 1, 448.91650, 80.072236,
201527900, 1, 480.51810, 80.072384,
201527932, 1, 241.16541, 80.072315,
201528388, 1, 110.77005, 80.072258,
201528410, 1, 354.63315, 80.072371,
201528556, 1, 265.96606, 80.072277,
201528633, 1, 775.12433, 80.072292,
201528783, 1, 780.55865, 80.072246,
201529013, 1, 241.42749, 80.072376,
201529149, 1, 347.93411, 80.072367,
201529207, 1, 382.32758, 80.072307,
201529234, 1, 53.610245, 80.072295,
201529237, 1, 299.50754, 80.072242,
201529284, 1, 368.37387, 80.072234,
201529375, 1, 409.79794, 80.072235,
201529669, 1, 385.67032, 80.072369,
201529690, 1, 768.33759, 80.072309,
201529716, 1, 505.65933, 80.072234,
201529739, 1, 528.44952, 80.072235,
201529838, 1, 48.308418, 80.072366,
201530296, 1, 90.640114, 80.051867,
201530616, 1, 160.71130, 80.072293,
201530988, 1, 431.14343, 80.072236,
201531058, 1, 152.19519, 80.072311,
201531167, 1, 452.08853, 80.072248,
201531392, 1, 323.72073, 80.072384,
201531404, 1, 688.51086, 80.072263,
201532270, 1, 407.58591, 80.072304,
201532369, 1, 1333.1991, 80.072381,
201532397, 1, 497.81351, 80.072311,
201532788, 1, 893.56250, 80.072340,
201532814, 1, 608.43365, 80.072279,
201532902, 1, 1362.8854, 80.072372,
201532921, 1, 338.96564, 80.072316,
201533299, 1, 150.35555, 80.072275,
201533482, 1, 921.89441, 80.072228,
201533733, 1, 150.58871, 80.072241,
201533786, 1, 430.25491, 80.072243,
201533963, 1, 323.93964, 80.072343,
201534234, 1, 379.54297, 80.072303,
201534238, 1, 67.273567, 80.072301,
201534352, 1, 993.99481, 80.072226,
201534397, 1, 1901.9320, 80.072294,
201534398, 1, 57.972183, 80.072309,
201534548, 1, 142.81096, 80.072336,
201534958, 1, 248.44037, 80.072351,
201535255, 1, 288.65720, 80.072255,
201535281, 1, 2661.7847, 80.072346,
201535292, 1, 181.21429, 80.072274,
201535497, 1, 367.97537, 79.970201,
201535528, 1, 332.32767, 80.072382,
201535813, 1, 1137.4149, 80.072276,
201535920, 1, 904.59924, 80.072357,
201536157, 1, 258.99286, 80.072235,
201536421, 1, 1390.0947, 80.072271,
201536564, 1, 129.86369, 80.051806,
201537069, 1, 587.35413, 80.072242,
201537160, 1, 2515.7249, 80.072280,
201537170, 1, 438.74704, 80.072379,
201537385, 1, 69.036522, 80.072224,
201537451, 1, 812.35406, 80.072367,
201537512, 1, 1470.6343, 80.072235,
201537894, 1, 60.849560, 80.072308,
201538330, 1, 1089.7933, 80.072376,
201538343, 1, 476.04764, 80.072349,
201538513, 1, 821.86877, 80.072334,
201538521, 1, 43.721680, 80.072225,
201538689, 1, 502.85233, 80.072385,
201538704, 1, 928.30908, 80.072364,
201538806, 1, 569.36841, 80.051825,
201538912, 1, 228.37959, 80.072347,
201538959, 1, 186.66856, 80.072290,
201539548, 1, 1269.7118, 80.072252,
201539692, 1, 421.14062, 80.072236,
201540235, 1, 500.70514, 80.051817,
201540370, 1, 293.57974, 80.072297,
201540448, 1, 415.06000, 80.072259,
201540671, 1, 2556.3730, 80.072270,
201540722, 1, 523.27979, 80.072286,
201540753, 1, 1184.3281, 80.072254,
201541056, 1, 482.43759, 80.072250,
201541490, 1, 704.11609, 80.072315,
201541507, 1, 1240.4945, 80.072383,
201541545, 1, 398.89618, 80.072350,
201541945, 1, 324.31870, 80.072384,
201542012, 1, 483.76862, 80.072251,
201542079, 1, 84.977638, 80.072237,
201542178, 1, 493.59924, 80.072255,
201542672, 1, 225.53142, 80.072283,
201543135, 1, 67.276009, 80.072226,
201543145, 1, 471.55219, 80.072276,
201543543, 1, 1294.7960, 80.072371,
201543647, 1, 459.24503, 80.072351,
201543747, 1, 123.62092, 80.072333,
201543899, 1, 328.49377, 80.072221,
201544056, 1, 63.391613, 80.072224,
201544153, 1, 493.60278, 80.072216,
201544184, 1, 362.26910, 80.072251,
201544312, 1, 111.61506, 80.072348,
201544466, 1, 135.89735, 80.072254,
201544585, 1, 130.53610, 80.072282,
201544604, 1, 366.92978, 80.072216,
201544694, 1, 307.20923, 80.072221,
201544755, 1, 355.37772, 80.072373,
201544820, 1, 1501.9985, 80.072291,
201545003, 1, 1176.6859, 80.072280,
201545555, 1, 504.10907, 80.072250,
201545596, 1, 486.35895, 80.072252,
201545764, 1, 173.64294, 80.072221,
201545789, 1, 1495.5068, 80.072254,
201546101, 1, 596.18939, 80.072272,
201546119, 1, 565.14453, 80.072222,
201546153, 1, 232.84474, 80.051940,
201546258, 1, 187.79660, 80.072291,
201546286, 1, 287.27661, 80.072372,
201546311, 1, 138.91074, 80.072235,
201546415, 1, 1140.4149, 80.072253,
201546634, 1, 182.45232, 80.072342,
201546966, 1, 141.72110, 80.072289,
201547099, 1, 172.67982, 80.072288,
201547117, 1, 1213.3660, 80.072240,
201547591, 1, 225.39812, 80.072253,
201547907, 1, 1183.0912, 80.072359,
201548097, 1, 155.42329, 80.072231,
201548396, 1, 384.21259, 80.072337,
201548762, 1, 538.56195, 80.072279,
201548884, 1, 1247.4041, 80.072299,
201548893, 1, 3406.3955, 80.072289,
201548985, 1, 956.96490, 80.072379,
201549251, 1, 76.648239, 80.072236,
201549271, 1, 69.123901, 80.072225,
201549313, 1, 268.34238, 80.072351,
201549423, 1, 118.17809, 80.072277,
201549464, 1, 77.502846, 80.072331,
201549557, 1, 445.10364, 80.072291,
201549575, 1, 347.55615, 80.072364,
201549624, 1, 1488.5122, 80.072215,
201549755, 1, 364.56393, 79.970205,
201549846, 1, 602.06543, 80.072343,
201549874, 1, 208.18086, 80.072221,
201549902, 1, 97.813179, 80.072256,
201550225, 1, 99.258224, 80.051801,
201550238, 1, 315.23318, 80.072293,
201550880, 1, 1673.0344, 80.072225,
201550925, 1, 1075.8030, 80.072270,
201550963, 1, 389.86572, 80.072298,
201551157, 1, 193.84732, 80.072252,
201551206, 1, 1308.0638, 80.072225,
201551253, 1, 829.37415, 80.072285,
201551480, 1, 101.41155, 80.072240,
201551615, 1, 171.40227, 80.072252,
201551616, 1, 347.63492, 80.072291,
201551861, 1, 414.37903, 80.072249,
201552126, 1, 236.31075, 80.072214,
201552473, 1, 519.69165, 80.072384,
201552491, 1, 209.65604, 80.072374,
201552760, 1, 435.24991, 80.072250,
201552857, 1, 540.60541, 80.072382,
201552928, 1, 563.10864, 80.072215,
201553434, 1, 708.02539, 79.970051,
201553546, 1, 2749.7773, 80.072255,
201553579, 1, 706.32990, 80.072330,
201553975, 1, 74.828545, 80.072307,
201554141, 1, 718.78430, 80.072380,
201554153, 1, 234.52200, 80.072290,
201554259, 1, 3337.3962, 80.072379,
201554276, 1, 230.62187, 80.072314,
201554349, 1, 180.38428, 80.072346,
201554392, 1, 273.02933, 80.072211,
201555061, 1, 561.64581, 80.072257,
201555188, 1, 42.179413, 80.072351,
201555229, 1, 352.00903, 80.072272,
201555237, 1, 67.652779, 80.072309,
201555362, 1, 392.91641, 80.072372,
201555398, 1, 210.18878, 80.072246,
201555481, 1, 359.85211, 80.072213,
201555553, 1, 150.24858, 80.072345,
201555864, 1, 33.207783, 80.072285,
201555895, 1, 1121.5116, 80.072284,
201556367, 1, 463.85269, 80.072351,
201556548, 1, 442.94867, 80.051813,
201556617, 1, 488.11041, 80.072211,
201556625, 1, 659.98492, 80.072286,
201556886, 1, 750.22034, 80.072213,
201557065, 1, 1595.2206, 80.072258,
201557176, 1, 189.02802, 80.072244,
201557318, 1, 405.59213, 80.072299,
201557597, 1, 1249.8423, 80.072211,
201557790, 1, 81.566093, 80.072277,
201558016, 1, 56.496727, 80.072240,
201558091, 1, 425.67221, 80.072308,
201558095, 1, 1249.2528, 80.072334,
201558184, 1, 229.13919, 80.072311,
201558451, 1, 448.90073, 80.072219,
201558789, 1, 510.61258, 80.072209,
201558881, 1, 443.16992, 80.072305,
201558900, 1, 451.67062, 80.072357,
201558932, 1, 63.271103, 80.072350,
201559042, 1, 34.879601, 80.072230,
201559218, 1, 366.09698, 80.072281,
201559392, 1, 296.69513, 80.072340,
201559397, 1, 145.04060, 80.072298,
201559498, 1, 665.22339, 80.072326,
201559536, 1, 186.55098, 80.072371,
201559645, 1, 206.14828, 80.072336,
201559924, 1, 148.85617, 80.072209,
201559982, 1, 587.53186, 80.072351,
201560041, 1, 265.49356, 80.072360,
201560062, 1, 1366.7510, 80.072244,
201560105, 1, 947.71265, 80.072209,
201560309, 1, 137.42436, 80.072341,
201560393, 1, 651.35211, 80.072275,
201560411, 1, 971.44617, 80.072307,
201560820, 1, 171.74390, 80.072292,
201560971, 1, 2352.8230, 80.072309,
201561102, 1, 812.92169, 80.072212,
201561146, 1, 197.06110, 80.072240,
201561203, 1, 393.45102, 80.072309,
201561269, 1, 493.73224, 80.072209,
201561526, 1, 703.60028, 80.072211,
201562090, 1, 409.07809, 80.072217,
201562099, 1, 158.96996, 80.072236,
201562246, 1, 234.46930, 80.072236,
201562318, 1, 126.80618, 80.051940,
201562560, 1, 1143.7656, 80.051819,
201562673, 1, 70.597687, 80.072368,
201563122, 1, 131.59233, 79.970204,
201563196, 1, 142.05864, 80.051802,
201563411, 1, 27498.713, 80.072294,
201563426, 1, 726.70575, 80.072326,
201563518, 1, 942.95050, 80.072232,
201564058, 1, 2776.8503, 80.072381,
201564595, 1, 8674.5879, 80.072208,
201564647, 1, 464.92770, 80.072223,
201565013, 1, 454.06592, 80.072356,
201565020, 1, 134.32988, 80.072221,
201565028, 1, 579.79755, 80.051942,
201565113, 1, 487.33746, 80.072363,
201565138, 1, 233.52612, 80.072309,
201565185, 1, 88.589859, 80.072257,
201565415, 1, 308.00253, 80.072354,
201565728, 1, 6131.9116, 80.072368,
201566243, 1, 268.17499, 80.072210,
201566390, 1, 183.86165, 80.072249,
201566537, 1, 410.61212, 80.051876,
201566550, 1, 825.69562, 80.072214,
201566640, 1, 432.18442, 80.072361,
201566753, 1, 440.70459, 80.072221,
201566814, 1, 144.64139, 80.072366,
201567184, 1, 81.664047, 80.072222,
201567280, 1, 120.99871, 80.072241,
201567599, 1, 240.42702, 80.072285,
201567683, 1, 918.67163, 80.072284,
201567768, 1, 445.33575, 80.072377,
201567780, 1, 669.73969, 80.072243,
201567839, 1, 665.55859, 80.072216,
201567884, 1, 620.90887, 80.072357,
201567909, 1, 1942.9620, 80.072338,
201567930, 1, 137.83769, 80.072300,
201567934, 1, 420.13049, 80.072255,
201568138, 1, 473.45731, 80.072357,
201568240, 1, 423.23572, 80.072297,
201568276, 1, 218.06526, 80.072250,
201568358, 1, 414.76581, 80.072290,
201568453, 1, 892.79846, 80.072230,
201568770, 1, 178.89983, 80.072330,
201568836, 1, 535.21204, 80.072255,
201568856, 1, 624.89233, 80.072380,
201568860, 1, 139.84464, 80.072367,
201568962, 1, 61.016209, 80.072298,
201568979, 1, 157.11967, 80.072293,
201568998, 1, 104.20918, 80.072214,
201569024, 1, 472.00693, 80.051798,
201569078, 1, 209.25261, 80.072276,
201569147, 1, 105.31359, 80.072302,
201569295, 1, 223.53334, 80.072377,
201569336, 1, 1434.8333, 80.072333,
201569506, 1, 1087.5229, 80.072218,
201569548, 1, 1616.6764, 80.072211,
201569567, 1, 918.06598, 80.072245,
201569814, 1, 375.29074, 80.072368,
201569866, 1, 433.84229, 80.072275,
201569965, 1, 168.84149, 80.072299,
201570004, 1, 136.39357, 80.072207,
201570232, 1, 303.09247, 80.072283,
201570635, 1, 156.59839, 80.072306,
201570673, 1, 391.81757, 80.072221,
201570716, 1, 396.63644, 80.072245,
201570834, 1, 645.99512, 80.072214,
201570988, 1, 600.04199, 80.072336,
201571173, 1, 1362.0813, 80.072284,
201571445, 1, 385.05447, 80.051879,
201571581, 1, 239.78641, 80.072256,
201571675, 1, 1179.8293, 80.072338,
201571821, 1, 850.24597, 80.072234,
201571822, 1, 1088.0800, 80.072284,
201571947, 1, 499.66077, 80.072365,
201572046, 1, 3939.9902, 80.072338,
201572259, 1, 69.930077, 80.072276,
201572338, 1, 265.37115, 80.072253,
201572448, 1, 386.34024, 80.072300,
201572722, 1, 757.19818, 80.072360,
201572747, 1, 901.96619, 80.072345,
201572968, 1, 78.838997, 80.072230,
201573325, 1, 2320.1802, 80.072306,
201573512, 1, 216.04005, 80.072324,
201573828, 1, 389.83649, 80.072230,
201573835, 1, 1839.2810, 80.072354,
201573890, 1, 405.70728, 80.072235,
201573891, 1, 69.459381, 80.072209,
201573973, 1, 348.46262, 80.072208,
201573982, 1, 398.47818, 80.072228,
201574020, 1, 104.18825, 80.072209,
201574124, 1, 193.77773, 80.072344,
201574206, 1, 687.95227, 80.072221,
201574307, 1, 171.75418, 80.072276,
201574348, 1, 397.84714, 80.072290,
201574542, 1, 561.52594, 80.072323,
201574809, 1, 1309.5673, 80.072367,
201575131, 1, 68.166008, 80.051787,
201575190, 1, 341.64752, 80.072236,
201575310, 1, 105.30774, 79.970048,
201575502, 1, 699.33582, 80.072285,
201575979, 1, 151.27116, 80.072360,
201576206, 1, 33.334675, 80.072341,
201576519, 1, 829.71240, 80.072207,
201576603, 1, 587.78082, 80.072210,
201576743, 1, 214.16742, 80.072209,
201576793, 1, 653.43604, 80.072209,
201576808, 1, 97.434219, 80.072356,
201576814, 1, 145.71709, 80.072291,
201576864, 1, 169.12943, 80.072270,
201577017, 1, 1793.8862, 80.072301,
201577109, 1, 2725.6018, 80.072254,
201577218, 1, 400.93338, 80.072305,
201577295, 1, 1814.7599, 80.072250,
201577299, 1, 321.34833, 80.072295,
201577323, 1, 169.45312, 80.072369,
201577364, 1, 426.73734, 80.072227,
201577411, 1, 271.93372, 80.072271,
201577546, 1, 358.85977, 80.072361,
201577851, 1, 579.52393, 80.072215,
201577879, 1, 374.07330, 80.072302,
201578067, 1, 458.72711, 80.072214,
201578618, 1, 451.29712, 80.072297,
201578709, 1, 826.38855, 80.072299,
201579075, 1, 1842.8666, 80.072238,
201579252, 1, 1130.5590, 80.072272,
201579311, 1, 421.45435, 80.072301,
201579363, 1, 2094.4133, 80.072358,
201579484, 1, 798.93835, 80.072242,
201579585, 1, 83.161446, 80.072296,
201579626, 1, 1145.1735, 80.072236,
201579807, 1, 354.21701, 80.072238,
201579934, 1, 322.05771, 80.072229,
201580162, 1, 97.750015, 80.072375,
201580341, 1, 411.53860, 80.072215,
201580360, 1, 197.22925, 80.072297,
201580391, 1, 2225.3630, 80.072278,
201580467, 1, 232.91786, 80.072381,
201580469, 1, 98.986252, 80.051814,
201580640, 1, 2596.4341, 80.072303,
201580722, 1, 432.10797, 80.072221,
201580962, 1, 357.76227, 80.072283,
201581152, 1, 433.90854, 80.072207,
201581180, 1, 709.34424, 80.072218,
201581383, 1, 149.96480, 80.072229,
201581429, 1, 115.28051, 80.072300,
201581547, 1, 105.34232, 80.072311,
